filename	scene_label
audio/street_pedestrian-lisbon-1099-40958-2-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-40958-3-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-40958-4-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-40958-5-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-40958-6-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-40958-7-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-40958-8-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-40958-9-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-41288-0-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-41288-1-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-41288-2-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-41288-3-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-41288-4-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-41288-5-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-41288-6-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-41288-7-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-41288-8-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-41288-9-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-41317-0-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-41317-1-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-41317-2-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-41317-3-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-41317-4-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-41317-5-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-41317-6-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-41317-7-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-41317-8-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1099-41317-9-a.wav	street_pedestrian
audio/street_pedestrian-prague-1085-41393-0-a.wav	street_pedestrian
audio/street_pedestrian-prague-1085-41393-1-a.wav	street_pedestrian
audio/street_pedestrian-prague-1085-41393-2-a.wav	street_pedestrian
audio/street_pedestrian-prague-1085-41393-3-a.wav	street_pedestrian
audio/street_pedestrian-prague-1085-41393-4-a.wav	street_pedestrian
audio/street_pedestrian-prague-1085-41393-5-a.wav	street_pedestrian
audio/street_pedestrian-prague-1085-41393-6-a.wav	street_pedestrian
audio/street_pedestrian-prague-1085-41393-7-a.wav	street_pedestrian
audio/street_pedestrian-prague-1085-41393-8-a.wav	street_pedestrian
audio/street_pedestrian-prague-1085-41393-9-a.wav	street_pedestrian
audio/street_pedestrian-prague-1037-41729-0-a.wav	street_pedestrian
audio/street_pedestrian-prague-1037-41729-1-a.wav	street_pedestrian
audio/street_pedestrian-prague-1037-41729-2-a.wav	street_pedestrian
audio/street_pedestrian-prague-1037-41729-3-a.wav	street_pedestrian
audio/street_pedestrian-prague-1037-41729-4-a.wav	street_pedestrian
audio/street_pedestrian-prague-1037-41729-5-a.wav	street_pedestrian
audio/street_pedestrian-prague-1037-41729-6-a.wav	street_pedestrian
audio/street_pedestrian-prague-1037-41729-7-a.wav	street_pedestrian
audio/street_pedestrian-prague-1037-41729-8-a.wav	street_pedestrian
audio/street_pedestrian-prague-1037-41729-9-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-41839-0-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-41839-1-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-41839-2-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-41839-3-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-41839-4-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-41839-5-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-41839-6-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-41839-7-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-41839-8-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-41839-9-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-42214-0-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-42214-1-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-42214-2-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-42214-3-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-42214-4-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-42214-5-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-42214-6-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-42214-7-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-42214-8-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-42214-9-a.wav	street_pedestrian
audio/street_pedestrian-prague-1051-42230-0-a.wav	street_pedestrian
audio/street_pedestrian-prague-1051-42230-1-a.wav	street_pedestrian
audio/street_pedestrian-prague-1051-42230-2-a.wav	street_pedestrian
audio/street_pedestrian-prague-1051-42230-3-a.wav	street_pedestrian
audio/street_pedestrian-prague-1051-42230-4-a.wav	street_pedestrian
audio/street_pedestrian-prague-1051-42230-5-a.wav	street_pedestrian
audio/street_pedestrian-prague-1051-42230-6-a.wav	street_pedestrian
audio/street_pedestrian-prague-1051-42230-7-a.wav	street_pedestrian
audio/street_pedestrian-prague-1051-42230-8-a.wav	street_pedestrian
audio/street_pedestrian-prague-1051-42230-9-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-42297-0-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-42297-1-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-42297-2-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-42297-3-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-42297-4-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-42297-5-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-42297-6-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-42297-7-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-42297-8-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-42297-9-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-42338-0-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-42338-1-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-42338-2-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-42338-3-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-42338-4-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-42338-5-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-42338-6-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-42338-7-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-42338-8-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1098-42338-9-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-43105-0-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-43105-1-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-43105-2-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-43105-3-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-43105-4-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-43105-5-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-43105-6-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-43105-7-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-43105-8-a.wav	street_pedestrian
audio/street_pedestrian-lisbon-1004-43105-9-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-43224-0-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-43224-1-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-43224-2-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-43224-3-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-43224-4-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-43224-5-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-43224-6-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-43224-7-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-43224-8-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1047-43224-9-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-43467-0-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-43467-1-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-43467-2-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-43467-3-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-43467-4-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-43467-5-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-43467-6-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-43467-7-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-43467-8-a.wav	street_pedestrian
audio/street_pedestrian-lyon-1072-43467-9-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-141-4300-0-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-141-4300-1-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-141-4300-2-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-141-4300-3-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-141-4300-4-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-141-4300-5-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-141-4300-6-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-141-4300-7-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-141-4300-8-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-141-4300-9-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-142-4308-0-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-142-4308-1-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-142-4308-2-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-142-4308-3-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-142-4308-4-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-142-4308-5-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-142-4308-6-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-142-4308-7-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-142-4308-8-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-142-4308-9-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-143-4347-0-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-143-4347-1-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-143-4347-2-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-143-4347-3-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-143-4347-4-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-143-4347-5-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-143-4347-6-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-143-4347-7-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-143-4347-8-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-143-4347-9-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-144-4365-0-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-144-4365-1-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-144-4365-2-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-144-4365-3-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-144-4365-4-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-144-4365-5-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-144-4365-6-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-144-4365-7-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-144-4365-8-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-144-4365-9-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-145-4374-0-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-145-4374-1-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-145-4374-2-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-145-4374-3-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-145-4374-4-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-145-4374-5-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-145-4374-6-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-145-4374-7-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-145-4374-8-a.wav	street_pedestrian
audio/street_pedestrian-barcelona-145-4374-9-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4393-0-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4393-1-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4393-2-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4393-3-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4393-4-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4393-5-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4393-6-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4393-7-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4393-8-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4393-9-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4402-0-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4402-1-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4402-2-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4402-3-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4402-4-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4402-5-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4402-6-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4402-7-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4402-8-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-146-4402-9-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4437-0-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4437-1-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4437-2-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4437-3-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4437-4-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4437-5-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4437-6-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4437-7-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4437-8-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4437-9-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4461-0-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4461-1-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4461-2-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4461-3-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4461-4-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4461-5-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4461-6-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4461-7-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4461-8-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-147-4461-9-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-148-4486-0-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-148-4486-1-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-148-4486-2-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-148-4486-3-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-148-4486-4-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-148-4486-5-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-148-4486-6-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-148-4486-7-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-148-4486-8-a.wav	street_pedestrian
audio/street_pedestrian-helsinki-148-4486-9-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4516-0-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4516-1-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4516-2-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4516-3-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4516-4-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4516-5-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4516-6-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4516-7-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4516-8-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4516-9-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4526-0-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4526-1-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4526-2-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4526-3-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4526-4-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4526-5-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4526-6-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4526-7-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4526-8-a.wav	street_pedestrian
audio/street_pedestrian-london-149-4526-9-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4562-0-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4562-1-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4562-2-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4562-3-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4562-4-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4562-5-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4562-6-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4562-7-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4562-8-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4562-9-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4568-0-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4568-1-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4568-2-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4568-3-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4568-4-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4568-5-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4568-6-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4568-7-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4568-8-a.wav	street_pedestrian
audio/street_pedestrian-london-150-4568-9-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4576-0-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4576-1-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4576-2-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4576-3-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4576-4-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4576-5-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4576-6-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4576-7-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4576-8-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4576-9-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4577-0-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4577-1-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4577-2-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4577-3-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4577-4-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4577-5-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4577-6-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4577-7-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4577-8-a.wav	street_pedestrian
audio/street_pedestrian-london-151-4577-9-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4650-0-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4650-1-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4650-2-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4650-3-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4650-4-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4650-5-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4650-6-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4650-7-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4650-8-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4650-9-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4653-0-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4653-1-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4653-2-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4653-3-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4653-4-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4653-5-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4653-6-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4653-7-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4653-8-a.wav	street_pedestrian
audio/street_pedestrian-paris-153-4653-9-a.wav	street_pedestrian
audio/street_pedestrian-paris-154-4677-0-a.wav	street_pedestrian
audio/street_pedestrian-paris-154-4677-1-a.wav	street_pedestrian
audio/street_pedestrian-paris-154-4677-2-a.wav	street_pedestrian
audio/street_pedestrian-paris-154-4677-3-a.wav	street_pedestrian
audio/street_pedestrian-paris-154-4677-4-a.wav	street_pedestrian
audio/street_pedestrian-paris-154-4677-5-a.wav	street_pedestrian
audio/street_pedestrian-paris-154-4677-6-a.wav	street_pedestrian
audio/street_pedestrian-paris-154-4677-7-a.wav	street_pedestrian
audio/street_pedestrian-paris-154-4677-8-a.wav	street_pedestrian
audio/street_pedestrian-paris-154-4677-9-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4694-0-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4694-1-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4694-2-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4694-3-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4694-4-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4694-5-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4694-6-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4694-7-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4694-8-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4694-9-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4709-0-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4709-1-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4709-2-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4709-3-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4709-4-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4709-5-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4709-6-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4709-7-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4709-8-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-155-4709-9-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4729-0-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4729-1-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4729-2-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4729-3-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4729-4-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4729-5-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4729-6-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4729-7-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4729-8-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4729-9-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4745-0-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4745-1-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4745-2-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4745-3-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4745-4-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4745-5-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4745-6-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4745-7-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4745-8-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-156-4745-9-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-157-4757-0-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-157-4757-1-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-157-4757-2-a.wav	street_pedestrian
audio/street_pedestrian-stockholm-157-4757-3-a.wav	street_pedestrian
